Timestamp,VelX,VelY,VelZ,VelRMS,AngleX,AngleY,AngleZ,Temp,DispX,DispY,DispZ,DispRMS,FreqX,FreqY,FreqZ,Battery
16:05:50,1,1,4,4.2,0.02,0.02,0.01,22.8,18,13,62,66.0,12,15,12,100
16:05:50,1,1,4,4.2,0.02,0.02,0.01,22.9,18,13,62,66.0,12,15,12,100
16:05:50,1,1,4,4.2,0.02,0.02,0.01,23.1,18,13,62,66.0,12,15,12,100
16:05:50,1,1,4,4.2,0.02,0.02,0.01,23.2,18,13,62,66.0,12,15,12,100
16:05:50,1,1,4,4.2,0.02,0.02,0.01,23.0,18,13,62,66.0,12,15,12,100
16:05:50,1,1,4,4.2,0.02,0.02,0.01,22.9,18,13,62,66.0,12,15,12,100
16:05:50,4,4,16,17.0,0.07,0.05,0.02,23.0,58,72,282,297.0,9,10,9,100
16:05:50,4,4,16,17.0,0.07,0.05,0.02,23.2,58,72,282,297.0,9,10,9,100
16:05:50,4,4,16,17.0,0.07,0.05,0.02,23.1,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.1,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.2,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.0,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,22.9,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.0,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.1,58,72,282,297.0,9,10,9,100
16:05:51,4,4,16,17.0,0.07,0.05,0.02,23.0,58,72,282,297.0,9,10,9,100
16:05:51,1,0,2,2.2,0.01,0.02,0.0,23.2,23,10,34,42.0,6,11,9,100
16:05:51,1,0,2,2.2,0.01,0.02,0.0,23.2,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.2,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.1,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.1,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.0,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.3,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.0,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.2,23,10,34,42.0,6,11,9,100
16:05:52,1,0,2,2.2,0.01,0.02,0.0,23.1,23,10,34,42.0,6,11,9,100
16:05:52,0,0,1,1.0,0.01,0.02,0.0,22.9,9,4,13,16.0,7,9,8,100
16:05:52,0,0,1,1.0,0.01,0.02,0.0,23.0,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.2,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.0,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.1,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.0,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.0,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,22.9,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,22.8,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.02,0.0,23.2,9,4,13,16.0,7,9,8,100
16:05:53,0,0,1,1.0,0.01,0.03,0.0,23.1,5,5,11,13.0,9,15,10,100
16:05:53,0,0,1,1.0,0.01,0.03,0.0,23.2,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.0,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.1,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.2,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.2,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.2,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,22.9,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.1,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.01,0.03,0.0,23.3,5,5,11,13.0,9,15,10,100
16:05:54,0,0,1,1.0,0.0,0.01,0.0,22.9,4,3,13,14.0,10,10,14,100
16:05:54,0,0,1,1.0,0.0,0.01,0.0,23.0,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,23.0,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,23.0,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,22.9,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,23.0,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,23.1,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,22.9,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,22.9,4,3,13,14.0,10,10,14,100
16:05:55,0,0,1,1.0,0.0,0.01,0.0,22.9,4,3,13,14.0,10,10,14,100
16:05:55,10,7,11,16.4,0.02,0.02,0.02,22.8,145,74,139,214.0,8,8,11,100
16:05:55,10,7,11,16.4,0.02,0.02,0.02,22.9,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.2,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.2,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.0,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.1,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.0,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,22.9,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.2,145,74,139,214.0,8,8,11,100
16:05:56,10,7,11,16.4,0.02,0.02,0.02,23.0,145,74,139,214.0,8,8,11,100
16:05:56,6,6,24,25.5,0.05,0.07,0.02,23.1,113,124,355,393.0,5,9,7,100
16:05:56,6,6,24,25.5,0.05,0.07,0.02,23.2,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.0,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.1,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.0,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.2,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.0,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.2,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,23.2,113,124,355,393.0,5,9,7,100
16:05:57,6,6,24,25.5,0.05,0.07,0.02,22.9,113,124,355,393.0,5,9,7,100
16:05:57,2,2,7,7.5,0.03,0.02,0.01,23.3,36,39,108,120.0,6,9,9,100
16:05:57,2,2,7,7.5,0.03,0.02,0.01,23.0,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.0,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.1,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.0,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.1,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.0,36,39,108,120.0,6,9,9,100
16:05:58,2,2,7,7.5,0.03,0.02,0.01,23.1,36,39,108,120.0,6,9,9,100
