Timestamp,VelX,VelY,VelZ,VelRMS,AngleX,AngleY,AngleZ,Temp,DispX,DispY,DispZ,DispRMS,FreqX,FreqY,FreqZ,Battery
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.4,231,125,158,307.0,0,0,0,100
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.4,231,125,158,307.0,0,0,1,100
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.2,231,125,158,307.0,0,0,1,100
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.2,231,125,158,307.0,0,0,1,100
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.3,231,125,158,307.0,0,0,1,100
17:37:20,8,5,4,10.2,0.1,0.13,0.04,18.2,231,125,158,307.0,0,0,1,100
17:37:20,7,5,7,11.1,0.07,0.09,0.05,18.3,181,107,163,266.0,0,0,1,100
17:37:20,7,5,7,11.1,0.07,0.09,0.05,18.4,181,107,163,266.0,0,0,1,100
17:37:20,7,5,7,11.1,0.07,0.09,0.05,18.2,181,107,163,266.0,0,0,1,100
17:37:20,7,5,7,11.1,0.07,0.09,0.05,18.6,181,107,163,266.0,0,0,1,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.2,181,107,163,266.0,0,0,1,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.4,181,107,163,266.0,3,0,0,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.2,181,107,163,266.0,3,0,0,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.5,181,107,163,266.0,3,0,0,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.2,181,107,163,266.0,3,0,0,100
17:37:21,7,5,7,11.1,0.07,0.09,0.05,18.4,181,107,163,266.0,3,0,0,100
17:37:21,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,3,0,0,100
17:37:21,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,3,0,0,100
17:37:21,5,3,6,8.4,0.08,0.2,0.09,18.5,126,75,177,230.0,3,0,0,100
17:37:21,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,3,0,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,3,0,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.3,126,75,177,230.0,0,2,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,0,2,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.2,126,75,177,230.0,0,2,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.4,126,75,177,230.0,0,2,0,100
17:37:22,5,3,6,8.4,0.08,0.2,0.09,18.3,126,75,177,230.0,0,2,0,100
17:37:22,5,1,4,6.5,0.05,0.15,0.08,18.3,141,40,122,191.0,0,2,0,100
17:37:22,5,1,4,6.5,0.05,0.15,0.08,18.4,141,40,122,191.0,0,2,0,100
17:37:22,5,1,4,6.5,0.05,0.15,0.08,18.4,141,40,122,191.0,0,2,0,100
17:37:22,5,1,4,6.5,0.05,0.15,0.08,18.4,141,40,122,191.0,0,2,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.2,141,40,122,191.0,0,2,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.2,141,40,122,191.0,0,0,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.4,141,40,122,191.0,0,0,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.2,141,40,122,191.0,0,0,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.3,141,40,122,191.0,0,0,0,100
17:37:23,5,1,4,6.5,0.05,0.15,0.08,18.4,141,40,122,191.0,0,0,0,100
17:37:23,10,7,8,14.6,0.11,0.17,0.04,18.2,129,102,162,231.0,0,0,0,100
17:37:23,10,7,8,14.6,0.11,0.17,0.04,18.6,129,102,162,231.0,0,0,0,100
17:37:23,10,7,8,14.6,0.11,0.17,0.04,18.4,129,102,162,231.0,0,0,0,100
17:37:23,10,7,8,14.6,0.11,0.17,0.04,18.7,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.3,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.5,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.2,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.4,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.4,129,102,162,231.0,0,0,0,100
17:37:24,10,7,8,14.6,0.11,0.17,0.04,18.5,129,102,162,231.0,0,0,0,100
17:37:24,9,5,4,11.0,0.13,0.23,0.05,18.5,218,129,102,273.0,0,0,0,100
17:37:24,9,5,4,11.0,0.13,0.23,0.05,18.2,218,129,102,273.0,0,0,0,100
17:37:24,9,5,4,11.0,0.13,0.23,0.05,18.4,218,129,102,273.0,0,0,0,100
17:37:24,9,5,4,11.0,0.13,0.23,0.05,18.3,218,129,102,273.0,0,0,0,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.4,218,129,102,273.0,0,0,0,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.4,218,129,102,273.0,0,0,2,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.4,218,129,102,273.0,0,0,2,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.5,218,129,102,273.0,0,0,2,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.3,218,129,102,273.0,0,0,2,100
17:37:25,9,5,4,11.0,0.13,0.23,0.05,18.4,218,129,102,273.0,0,0,2,100
17:37:25,6,7,12,15.1,0.06,0.23,0.08,18.4,200,159,293,389.0,0,0,2,100
17:37:25,6,7,12,15.1,0.06,0.23,0.08,18.3,200,159,293,389.0,0,0,2,100
17:37:25,6,7,12,15.1,0.06,0.23,0.08,18.4,200,159,293,389.0,0,0,2,100
17:37:25,6,7,12,15.1,0.06,0.23,0.08,18.3,200,159,293,389.0,0,0,2,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.5,200,159,293,389.0,0,0,2,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.4,200,159,293,389.0,2,0,0,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.3,200,159,293,389.0,2,0,0,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.3,200,159,293,389.0,2,0,0,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.3,200,159,293,389.0,2,0,0,100
17:37:26,6,7,12,15.1,0.06,0.23,0.08,18.5,200,159,293,389.0,2,0,0,100
17:37:26,6,5,8,11.2,0.05,0.12,0.09,18.3,169,153,254,341.0,2,0,0,100
17:37:26,6,5,8,11.2,0.05,0.12,0.09,18.4,169,153,254,341.0,2,0,0,100
17:37:26,6,5,8,11.2,0.05,0.12,0.09,18.1,169,153,254,341.0,2,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.4,169,153,254,341.0,2,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.2,169,153,254,341.0,2,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.2,169,153,254,341.0,0,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.4,169,153,254,341.0,0,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.3,169,153,254,341.0,0,0,0,100
17:37:27,6,5,8,11.2,0.05,0.12,0.09,18.4,169,153,254,341.0,0,0,0,100
